timestamp,TP9_uV,AF7_uV,AF8_uV,TP10_uV
1772268122995,31.437751,198.683190,124.594070,14.795182
1772268122999,34.224099,214.432634,142.406199,18.563101
1772268123003,39.476606,58.843099,0.398641,21.127615
1772268123006,40.201925,-134.259384,-180.531705,19.608842
1772268123010,39.376878,-131.238530,-165.142566,20.176801
1772268123014,37.815348,24.815557,18.932596,30.117209
1772268123018,38.944674,31.324503,51.729573,38.546586
1772268123022,39.491450,-162.994405,-171.660082,30.207358
1772268123026,36.109601,-278.855759,-356.946565,10.415835
1772268123030,30.601705,-86.848476,-181.819630,3.227962
1772268122987,29.625445,110.301384,48.709578,7.598124
1772268122991,35.094808,119.362822,55.071001,12.065458
1772268122995,31.437751,198.683190,124.594070,14.795182
1772268122999,34.224099,214.432634,142.406199,18.563101
1772268123003,39.476606,58.843099,0.398641,21.127615
1772268123006,40.201925,-134.259384,-180.531705,19.608842
1772268123010,39.376878,-131.238530,-165.142566,20.176801
1772268123014,37.815348,24.815557,18.932596,30.117209
1772268123018,38.944674,31.324503,51.729573,38.546586
1772268123022,39.491450,-162.994405,-171.660082,30.207358
1772268123026,36.109601,-278.855759,-356.946565,10.415835
1772268123030,30.601705,-86.848476,-181.819630,3.227962
1772268123081,40.519624,132.745974,65.900989,3.877772
1772268123085,35.160197,193.838441,109.195079,4.839779
1772268123088,34.403309,255.839108,155.997219,2.872806
1772268123092,33.231722,188.668533,94.109875,-3.700066
1772268123096,28.716932,117.535848,40.080310,-8.606991
1772268123100,27.452848,149.611614,94.351909,-4.292324
1772268123104,28.511905,159.634878,122.839373,1.299383
1772268123108,29.136802,64.427075,6.770677,-7.454998
1772268123112,27.827365,-57.131464,-166.104636,-23.020806
1772268123116,23.914930,-92.503769,-209.140710,-26.549305
1772268123120,19.691419,-27.582374,-70.102949,-10.206791
1772268123124,21.220170,26.834567,64.673013,11.955116
1772268123081,40.519624,132.745974,65.900989,3.877772
1772268123085,35.160197,193.838441,109.195079,4.839779
1772268123088,34.403309,255.839108,155.997219,2.872806
1772268123092,33.231722,188.668533,94.109875,-3.700066
1772268123096,28.716932,117.535848,40.080310,-8.606991
1772268123100,27.452848,149.611614,94.351909,-4.292324
1772268123104,28.511905,159.634878,122.839373,1.299383
1772268123108,29.136802,64.427075,6.770677,-7.454998
1772268123112,27.827365,-57.131464,-166.104636,-23.020806
1772268123116,23.914930,-92.503769,-209.140710,-26.549305
1772268123120,19.691419,-27.582374,-70.102949,-10.206791
1772268123124,21.220170,26.834567,64.673013,11.955116
1772268123127,22.390650,-228.162017,-239.825017,-9.734189
1772268123131,26.164145,-4.314106,-58.476440,-9.797402
1772268123135,28.748524,166.349402,79.150615,-8.223611
1772268123139,24.543689,164.394557,76.473874,-7.990309
1772268123143,13.894365,90.828386,0.659929,-14.431020
1772268123147,9.086250,-22.388205,-113.153233,-26.914058
1772268123151,12.125179,-152.046437,-198.726353,-30.174245
1772268123155,12.438293,-149.504579,-133.109317,-17.258413
1772268123159,8.950868,28.339748,36.564832,-7.462346
1772268123163,3.764253,77.015279,13.287066,-18.110301
1772268123167,0.026313,-102.341417,-219.067499,-42.384782
1772268123170,-6.934365,-116.599628,-226.031434,-53.092604
1772268123127,22.390650,-228.162017,-239.825017,-9.734189
1772268123131,26.164145,-4.314106,-58.476440,-9.797402
1772268123135,28.748524,166.349402,79.150615,-8.223611
1772268123139,24.543689,164.394557,76.473874,-7.990309
1772268123143,13.894365,90.828386,0.659929,-14.431020
1772268123147,9.086250,-22.388205,-113.153233,-26.914058
1772268123151,12.125179,-152.046437,-198.726353,-30.174245
1772268123155,12.438293,-149.504579,-133.109317,-17.258413
1772268123159,8.950868,28.339748,36.564832,-7.462346
1772268123163,3.764253,77.015279,13.287066,-18.110301
1772268123167,0.026313,-102.341417,-219.067499,-42.384782
1772268123170,-6.934365,-116.599628,-226.031434,-53.092604
1772268123081,40.519624,132.745974,65.900989,3.877772
1772268123085,35.160197,193.838441,109.195079,4.839779
1772268123088,34.403309,255.839108,155.997219,2.872806
1772268123092,33.231722,188.668533,94.109875,-3.700066
1772268123096,28.716932,117.535848,40.080310,-8.606991
1772268123100,27.452848,149.611614,94.351909,-4.292324
1772268123104,28.511905,159.634878,122.839373,1.299383
1772268123108,29.136802,64.427075,6.770677,-7.454998
1772268123112,27.827365,-57.131464,-166.104636,-23.020806
1772268123116,23.914930,-92.503769,-209.140710,-26.549305
1772268123120,19.691419,-27.582374,-70.102949,-10.206791
1772268123124,21.220170,26.834567,64.673013,11.955116
1772268123081,40.519624,132.745974,65.900989,3.877772
1772268123085,35.160197,193.838441,109.195079,4.839779
1772268123088,34.403309,255.839108,155.997219,2.872806
1772268123092,33.231722,188.668533,94.109875,-3.700066
1772268123096,28.716932,117.535848,40.080310,-8.606991
1772268123100,27.452848,149.611614,94.351909,-4.292324
1772268123104,28.511905,159.634878,122.839373,1.299383
1772268123108,29.136802,64.427075,6.770677,-7.454998
1772268123112,27.827365,-57.131464,-166.104636,-23.020806
1772268123116,23.914930,-92.503769,-209.140710,-26.549305
1772268123120,19.691419,-27.582374,-70.102949,-10.206791
1772268123124,21.220170,26.834567,64.673013,11.955116
1772268123127,22.390650,-228.162017,-239.825017,-9.734189
1772268123131,26.164145,-4.314106,-58.476440,-9.797402
1772268123135,28.748524,166.349402,79.150615,-8.223611
1772268123139,24.543689,164.394557,76.473874,-7.990309
1772268123143,13.894365,90.828386,0.659929,-14.431020
1772268123147,9.086250,-22.388205,-113.153233,-26.914058
1772268123151,12.125179,-152.046437,-198.726353,-30.174245
1772268123155,12.438293,-149.504579,-133.109317,-17.258413
1772268123159,8.950868,28.339748,36.564832,-7.462346
1772268123163,3.764253,77.015279,13.287066,-18.110301
1772268123167,0.026313,-102.341417,-219.067499,-42.384782
1772268123170,-6.934365,-116.599628,-226.031434,-53.092604
1772268123127,22.390650,-228.162017,-239.825017,-9.734189
1772268123131,26.164145,-4.314106,-58.476440,-9.797402
1772268123135,28.748524,166.349402,79.150615,-8.223611
1772268123139,24.543689,164.394557,76.473874,-7.990309
1772268123143,13.894365,90.828386,0.659929,-14.431020
1772268123147,9.086250,-22.388205,-113.153233,-26.914058
1772268123151,12.125179,-152.046437,-198.726353,-30.174245
1772268123155,12.438293,-149.504579,-133.109317,-17.258413
1772268123159,8.950868,28.339748,36.564832,-7.462346
1772268123163,3.764253,77.015279,13.287066,-18.110301
1772268123167,0.026313,-102.341417,-219.067499,-42.384782
1772268123170,-6.934365,-116.599628,-226.031434,-53.092604
1772268123174,-14.517621,175.421216,124.461694,-24.784536
1772268123178,-11.500418,110.690439,59.622635,-20.629920
1772268123182,-1.258715,-38.603824,-105.835460,-28.072562
1772268123186,-0.551583,-61.654215,-137.066484,-35.275662
1772268123190,-2.359854,97.898103,31.272270,-26.958583
1772268123194,-1.475099,218.182690,169.735690,-10.360606
1772268123198,5.840829,136.964244,99.240810,-6.701201
1772268123202,13.035116,-19.595566,-62.546190,-16.421542
1772268123206,8.628984,-48.740420,-103.805569,-23.319374
1772268123210,-0.341805,-11.860877,-49.865487,-20.166820
1772268123213,-4.522859,-66.207876,-48.625139,-12.924074
1772268123217,-1.336779,-53.671000,-22.992032,-10.182365
1772268123221,3.097719,91.514697,73.148590,-10.029078
1772268123225,4.093647,115.687099,71.960521,-7.941776
1772268123229,4.566899,-17.624353,-51.561965,-8.453806
1772268123233,1.018273,-95.275394,-130.777353,-15.803007
1772268123237,-5.774077,-5.345018,-53.041141,-24.640304
1772268123241,-13.890805,126.691161,94.145265,-22.745290
1772268123245,-22.579644,82.630630,97.835142,-12.881561
1772268123249,-25.126986,-124.035881,-92.534659,-15.464053
1772268123252,-27.686544,-277.837767,-286.726219,-33.315084
1772268123256,-34.794211,-248.274381,-274.506285,-46.216084
1772268123260,-39.970757,-1.980880,20.482923,-36.171815
1772268123264,-42.498399,281.997875,349.683738,-9.890466
1772268123268,-46.196345,99.760135,91.862655,-26.646430
1772268123272,-45.684599,77.960950,64.060131,-24.857997
1772268123276,-37.460461,33.873628,29.783478,-18.610714
1772268123280,-26.577081,91.936439,87.599235,-9.008899
1772268123284,-25.402298,96.971388,81.197453,-2.065932
1772268123288,-28.814845,-30.815291,-52.117225,-5.573908
1772268123292,-30.224265,-135.513619,-134.329548,-9.348693
1772268123295,-29.676750,-70.429565,-23.324130,0.747337
1772268123299,-27.701285,5.253415,80.298771,12.326945
1772268123303,-32.308801,-181.087297,-125.785219,4.973804
1772268123307,-41.795372,-405.952453,-412.604799,-18.916876
1772268123311,-49.492306,-266.640323,-306.545464,-30.834980
1772268123268,-46.196345,99.760135,91.862655,-26.646430
1772268123272,-45.684599,77.960950,64.060131,-24.857997
1772268123276,-37.460461,33.873628,29.783478,-18.610714
1772268123280,-26.577081,91.936439,87.599235,-9.008899
1772268123284,-25.402298,96.971388,81.197453,-2.065932
1772268123288,-28.814845,-30.815291,-52.117225,-5.573908
1772268123292,-30.224265,-135.513619,-134.329548,-9.348693
1772268123295,-29.676750,-70.429565,-23.324130,0.747337
1772268123299,-27.701285,5.253415,80.298771,12.326945
1772268123303,-32.308801,-181.087297,-125.785219,4.973804
1772268123307,-41.795372,-405.952453,-412.604799,-18.916876
1772268123311,-49.492306,-266.640323,-306.545464,-30.834980
1772268123362,-28.032821,122.714493,129.640443,3.164365
1772268123366,-22.277155,92.149361,93.042860,8.284029
1772268123370,-27.170278,148.870162,127.353349,7.927753
1772268123374,-32.884877,134.159554,103.459796,5.332988
1772268123377,-33.626162,19.500111,12.140921,2.173635
1772268123381,-38.056081,-22.429007,5.860547,1.387356
1772268123385,-50.765207,45.995758,88.634000,2.106357
1772268123389,-57.905968,32.811628,64.053840,-5.173693
1772268123393,-55.488150,-187.782126,-158.315614,-20.501983
1772268123397,-51.709282,-326.767131,-288.523114,-30.380450
1772268123401,-55.414801,-106.899511,-58.887526,-19.108846
1772268123405,-61.270678,256.248394,315.099205,9.242979
1772268123362,-28.032821,122.714493,129.640443,3.164365
1772268123366,-22.277155,92.149361,93.042860,8.284029
1772268123370,-27.170278,148.870162,127.353349,7.927753
1772268123374,-32.884877,134.159554,103.459796,5.332988
1772268123377,-33.626162,19.500111,12.140921,2.173635
1772268123381,-38.056081,-22.429007,5.860547,1.387356
1772268123385,-50.765207,45.995758,88.634000,2.106357
1772268123389,-57.905968,32.811628,64.053840,-5.173693
1772268123393,-55.488150,-187.782126,-158.315614,-20.501983
1772268123397,-51.709282,-326.767131,-288.523114,-30.380450
1772268123401,-55.414801,-106.899511,-58.887526,-19.108846
1772268123405,-61.270678,256.248394,315.099205,9.242979
1772268123362,-28.032821,122.714493,129.640443,3.164365
1772268123366,-22.277155,92.149361,93.042860,8.284029
1772268123370,-27.170278,148.870162,127.353349,7.927753
1772268123374,-32.884877,134.159554,103.459796,5.332988
1772268123377,-33.626162,19.500111,12.140921,2.173635
1772268123381,-38.056081,-22.429007,5.860547,1.387356
1772268123385,-50.765207,45.995758,88.634000,2.106357
1772268123389,-57.905968,32.811628,64.053840,-5.173693
1772268123393,-55.488150,-187.782126,-158.315614,-20.501983
1772268123397,-51.709282,-326.767131,-288.523114,-30.380450
1772268123401,-55.414801,-106.899511,-58.887526,-19.108846
1772268123405,-61.270678,256.248394,315.099205,9.242979
1772268123362,-28.032821,122.714493,129.640443,3.164365
1772268123366,-22.277155,92.149361,93.042860,8.284029
1772268123370,-27.170278,148.870162,127.353349,7.927753
1772268123374,-32.884877,134.159554,103.459796,5.332988
1772268123377,-33.626162,19.500111,12.140921,2.173635
1772268123381,-38.056081,-22.429007,5.860547,1.387356
1772268123385,-50.765207,45.995758,88.634000,2.106357
1772268123389,-57.905968,32.811628,64.053840,-5.173693
1772268123393,-55.488150,-187.782126,-158.315614,-20.501983
1772268123397,-51.709282,-326.767131,-288.523114,-30.380450
1772268123401,-55.414801,-106.899511,-58.887526,-19.108846
1772268123405,-61.270678,256.248394,315.099205,9.242979
1772268123409,-48.578052,81.050487,83.739095,-4.109639
1772268123413,-35.030806,204.246849,192.224929,3.436864
1772268123417,-30.679913,318.308937,291.641801,8.265645
1772268123420,-35.999307,289.048542,276.765941,11.622537
1772268123424,-44.868875,154.935672,159.226652,9.237538
1772268123428,-45.906857,59.447731,54.361050,-1.199858
1772268123432,-47.421547,60.750817,53.794360,-8.255371
1772268123436,-54.399923,114.884198,149.790410,0.404935
1772268123440,-57.869833,176.672207,252.505638,13.954022
1772268123444,-53.998753,146.084500,194.479875,7.344552
1772268123448,-36.621378,-5.784116,-30.912683,-19.921919
1772268123452,-18.915211,-20.470384,-79.858086,-33.289296
1772268123409,-48.578052,81.050487,83.739095,-4.109639
1772268123413,-35.030806,204.246849,192.224929,3.436864
1772268123417,-30.679913,318.308937,291.641801,8.265645
1772268123420,-35.999307,289.048542,276.765941,11.622537
1772268123424,-44.868875,154.935672,159.226652,9.237538
1772268123428,-45.906857,59.447731,54.361050,-1.199858
1772268123432,-47.421547,60.750817,53.794360,-8.255371
1772268123436,-54.399923,114.884198,149.790410,0.404935
1772268123440,-57.869833,176.672207,252.505638,13.954022
1772268123444,-53.998753,146.084500,194.479875,7.344552
1772268123448,-36.621378,-5.784116,-30.912683,-19.921919
1772268123452,-18.915211,-20.470384,-79.858086,-33.289296
1772268123456,-20.333509,126.280686,108.324452,-9.134762
1772268123459,-18.824178,144.892359,124.903533,-4.256713
1772268123463,-17.471532,181.198928,155.996019,4.400329
1772268123467,-21.797327,183.592695,160.048901,5.522693
1772268123471,-31.463580,210.877941,196.223440,3.555069
1772268123475,-35.961764,237.994035,228.047652,4.860764
1772268123479,-28.860368,172.199015,149.821240,-1.341857
1772268123483,-21.867213,80.006937,34.419028,-16.666321
1772268123487,-19.781764,124.985511,77.233005,-20.969578
1772268123491,-23.844119,271.984130,264.478927,-1.158431
1772268123495,-31.723467,252.235801,293.848629,20.597305
1772268123499,-26.724857,-20.720144,11.114006,13.876616
1772268123456,-20.333509,126.280686,108.324452,-9.134762
1772268123459,-18.824178,144.892359,124.903533,-4.256713
1772268123463,-17.471532,181.198928,155.996019,4.400329
1772268123467,-21.797327,183.592695,160.048901,5.522693
1772268123471,-31.463580,210.877941,196.223440,3.555069
1772268123475,-35.961764,237.994035,228.047652,4.860764
1772268123479,-28.860368,172.199015,149.821240,-1.341857
1772268123483,-21.867213,80.006937,34.419028,-16.666321
1772268123487,-19.781764,124.985511,77.233005,-20.969578
1772268123491,-23.844119,271.984130,264.478927,-1.158431
1772268123495,-31.723467,252.235801,293.848629,20.597305
1772268123499,-26.724857,-20.720144,11.114006,13.876616
1772268123502,-15.984119,-21.504017,15.731579,13.214956
1772268123506,-17.254878,109.581541,112.139329,6.700091
1772268123510,-20.523136,215.972512,192.354850,-0.123267
1772268123514,-20.669974,178.112988,151.648376,-0.529869
1772268123518,-13.996446,109.420845,89.635147,1.666764
1772268123522,-13.806006,87.994615,92.847678,7.430512
1772268123526,-22.178458,25.198209,74.030029,16.258673
1772268123530,-23.026067,-94.283178,-33.621318,19.337647
1772268123534,-16.854634,-120.440154,-115.783200,12.761490
1772268123538,-6.685240,-20.300946,-71.355722,3.604869
1772268123542,0.960197,145.834529,117.717337,12.460286
1772268123545,-3.400401,337.647263,371.856488,35.708399
1772268123502,-15.984119,-21.504017,15.731579,13.214956
1772268123506,-17.254878,109.581541,112.139329,6.700091
1772268123510,-20.523136,215.972512,192.354850,-0.123267
1772268123514,-20.669974,178.112988,151.648376,-0.529869
1772268123518,-13.996446,109.420845,89.635147,1.666764
1772268123522,-13.806006,87.994615,92.847678,7.430512
1772268123526,-22.178458,25.198209,74.030029,16.258673
1772268123530,-23.026067,-94.283178,-33.621318,19.337647
1772268123534,-16.854634,-120.440154,-115.783200,12.761490
1772268123538,-6.685240,-20.300946,-71.355722,3.604869
1772268123542,0.960197,145.834529,117.717337,12.460286
1772268123545,-3.400401,337.647263,371.856488,35.708399
1772268123596,12.745847,-8.842494,1.281016,12.092914
1772268123600,17.092044,143.789122,140.155887,28.611239
1772268123604,19.352654,31.628413,14.058399,28.643606
1772268123608,13.815212,-72.591786,-109.685375,14.484605
1772268123612,2.394467,-42.600754,-80.271525,6.409096
1772268123616,-11.738398,-7.266409,-15.223949,10.978356
1772268123620,-16.724675,-77.830848,-58.072965,17.070066
1772268123624,-11.466390,-201.057527,-187.452996,13.862756
1772268123627,3.828403,-255.672367,-267.060855,5.045674
1772268123631,26.170101,-307.619037,-301.283935,11.257756
1772268123635,37.671416,-352.905034,-298.105622,33.239940
1772268123639,27.155165,-202.220456,-158.341205,44.722976
1772268123643,5.177797,-5.456260,-17.173908,34.818906
1772268123647,1.780710,-2.223879,-41.643633,17.734805
1772268123651,14.265377,-83.401601,-128.642035,8.252185
1772268123655,12.833071,-116.374513,-172.646032,2.889506
1772268123659,6.582289,-127.963807,-189.704295,-6.398817
1772268123663,6.356309,-163.857740,-203.617493,-9.284835
1772268123666,5.622506,-204.821670,-209.247677,1.685986
1772268123670,12.705447,-252.303615,-250.883978,11.965132
1772268123674,27.132058,-403.153739,-426.174354,4.005224
1772268123678,32.234642,-590.296907,-622.343237,-13.167565
1772268123682,22.595729,-476.954592,-487.077482,-6.674150
1772268123686,10.256110,-86.357068,-68.279949,24.408501
1772268123690,10.873819,-217.669418,-247.166126,22.988520
1772268123694,11.849218,-221.715582,-250.424477,19.085146
1772268123698,23.434274,-137.380131,-179.085056,8.583163
1772268123702,35.363546,-43.582106,-93.374726,11.153601
1772268123706,40.774759,-102.828168,-148.466310,24.887853
1772268123709,38.799516,-238.035229,-288.162178,22.598241
1772268123713,30.104131,-292.510752,-337.335204,8.940639
1772268123717,23.035107,-211.405257,-221.009190,9.162650
1772268123721,23.614912,-155.795740,-120.928264,27.047451
1772268123725,27.079738,-272.378367,-232.759530,33.052421
1772268123729,31.249688,-383.293331,-412.526987,8.330841
1772268123733,25.758303,-305.181330,-396.399890,-14.377836
1772268123596,12.745847,-8.842494,1.281016,12.092914
1772268123600,17.092044,143.789122,140.155887,28.611239
1772268123604,19.352654,31.628413,14.058399,28.643606
1772268123608,13.815212,-72.591786,-109.685375,14.484605
1772268123612,2.394467,-42.600754,-80.271525,6.409096
1772268123616,-11.738398,-7.266409,-15.223949,10.978356
1772268123620,-16.724675,-77.830848,-58.072965,17.070066
1772268123624,-11.466390,-201.057527,-187.452996,13.862756
1772268123627,3.828403,-255.672367,-267.060855,5.045674
1772268123631,26.170101,-307.619037,-301.283935,11.257756
1772268123635,37.671416,-352.905034,-298.105622,33.239940
1772268123639,27.155165,-202.220456,-158.341205,44.722976
1772268123643,5.177797,-5.456260,-17.173908,34.818906
1772268123647,1.780710,-2.223879,-41.643633,17.734805
1772268123651,14.265377,-83.401601,-128.642035,8.252185
1772268123655,12.833071,-116.374513,-172.646032,2.889506
1772268123659,6.582289,-127.963807,-189.704295,-6.398817
1772268123663,6.356309,-163.857740,-203.617493,-9.284835
1772268123666,5.622506,-204.821670,-209.247677,1.685986
1772268123670,12.705447,-252.303615,-250.883978,11.965132
1772268123674,27.132058,-403.153739,-426.174354,4.005224
1772268123678,32.234642,-590.296907,-622.343237,-13.167565
1772268123682,22.595729,-476.954592,-487.077482,-6.674150
1772268123686,10.256110,-86.357068,-68.279949,24.408501
1772268123690,10.873819,-217.669418,-247.166126,22.988520
1772268123694,11.849218,-221.715582,-250.424477,19.085146
1772268123698,23.434274,-137.380131,-179.085056,8.583163
1772268123702,35.363546,-43.582106,-93.374726,11.153601
1772268123706,40.774759,-102.828168,-148.466310,24.887853
1772268123709,38.799516,-238.035229,-288.162178,22.598241
1772268123713,30.104131,-292.510752,-337.335204,8.940639
1772268123717,23.035107,-211.405257,-221.009190,9.162650
1772268123721,23.614912,-155.795740,-120.928264,27.047451
1772268123725,27.079738,-272.378367,-232.759530,33.052421
1772268123729,31.249688,-383.293331,-412.526987,8.330841
1772268123733,25.758303,-305.181330,-396.399890,-14.377836
1772268123737,8.456211,-58.777844,-91.340975,15.479122
1772268123741,-2.698498,-48.720032,-70.908273,4.949447
1772268123745,8.960805,-6.310561,-32.508022,-5.129529
1772268123749,40.943791,-39.108965,-55.371305,9.970970
1772268123752,50.174074,-85.279246,-68.710584,36.769941
1772268123756,26.613279,-76.804752,-39.615918,47.867079
1772268123760,0.952409,-78.792671,-66.326730,29.339900
1772268123764,-12.664832,-182.928669,-204.982426,-5.826061
1772268123768,-16.169303,-327.800553,-329.694517,-34.194553
1772268123772,-18.419755,-256.917510,-202.215918,-39.348305
1772268123776,-20.141938,24.321692,95.115129,-10.874235
1772268123780,-17.211198,129.229944,140.984203,15.934859
1772268123737,8.456211,-58.777844,-91.340975,15.479122
1772268123741,-2.698498,-48.720032,-70.908273,4.949447
1772268123745,8.960805,-6.310561,-32.508022,-5.129529
1772268123749,40.943791,-39.108965,-55.371305,9.970970
1772268123752,50.174074,-85.279246,-68.710584,36.769941
1772268123756,26.613279,-76.804752,-39.615918,47.867079
1772268123760,0.952409,-78.792671,-66.326730,29.339900
1772268123764,-12.664832,-182.928669,-204.982426,-5.826061
1772268123768,-16.169303,-327.800553,-329.694517,-34.194553
1772268123772,-18.419755,-256.917510,-202.215918,-39.348305
1772268123776,-20.141938,24.321692,95.115129,-10.874235
1772268123780,-17.211198,129.229944,140.984203,15.934859
1772268123784,-7.320753,88.325123,89.233920,11.853842
1772268123788,-1.699899,152.963146,144.221172,17.299402
1772268123791,9.643683,249.770195,225.409835,23.502124
1772268123795,27.045225,169.588535,156.158837,23.533230
1772268123799,31.542577,-4.466571,9.573071,6.307725
1772268123803,15.365448,-45.575505,-4.289471,-11.596707
1772268123807,1.934484,39.006082,102.526502,-5.963983
1772268123811,2.628634,25.882373,107.079535,11.193089
1772268123815,18.940448,-151.227711,-69.303703,11.970371
1772268123819,47.969666,-228.089473,-180.711497,-0.832598
1772268123823,57.091100,-37.302267,-12.703458,-5.663408
1772268123827,37.670433,298.696763,343.111662,13.481110
1772268123784,-7.320753,88.325123,89.233920,11.853842
1772268123788,-1.699899,152.963146,144.221172,17.299402
1772268123791,9.643683,249.770195,225.409835,23.502124
1772268123795,27.045225,169.588535,156.158837,23.533230
1772268123799,31.542577,-4.466571,9.573071,6.307725
1772268123803,15.365448,-45.575505,-4.289471,-11.596707
1772268123807,1.934484,39.006082,102.526502,-5.963983
1772268123811,2.628634,25.882373,107.079535,11.193089
1772268123815,18.940448,-151.227711,-69.303703,11.970371
1772268123819,47.969666,-228.089473,-180.711497,-0.832598
1772268123823,57.091100,-37.302267,-12.703458,-5.663408
1772268123827,37.670433,298.696763,343.111662,13.481110
1772268123784,-7.320753,88.325123,89.233920,11.853842
1772268123788,-1.699899,152.963146,144.221172,17.299402
1772268123791,9.643683,249.770195,225.409835,23.502124
1772268123795,27.045225,169.588535,156.158837,23.533230
1772268123799,31.542577,-4.466571,9.573071,6.307725
1772268123803,15.365448,-45.575505,-4.289471,-11.596707
1772268123807,1.934484,39.006082,102.526502,-5.963983
1772268123811,2.628634,25.882373,107.079535,11.193089
1772268123815,18.940448,-151.227711,-69.303703,11.970371
1772268123819,47.969666,-228.089473,-180.711497,-0.832598
1772268123823,57.091100,-37.302267,-12.703458,-5.663408
1772268123827,37.670433,298.696763,343.111662,13.481110
1772268123784,-7.320753,88.325123,89.233920,11.853842
1772268123788,-1.699899,152.963146,144.221172,17.299402
1772268123791,9.643683,249.770195,225.409835,23.502124
1772268123795,27.045225,169.588535,156.158837,23.533230
1772268123799,31.542577,-4.466571,9.573071,6.307725
1772268123803,15.365448,-45.575505,-4.289471,-11.596707
1772268123807,1.934484,39.006082,102.526502,-5.963983
1772268123811,2.628634,25.882373,107.079535,11.193089
1772268123815,18.940448,-151.227711,-69.303703,11.970371
1772268123819,47.969666,-228.089473,-180.711497,-0.832598
1772268123823,57.091100,-37.302267,-12.703458,-5.663408
1772268123827,37.670433,298.696763,343.111662,13.481110
1772268123877,-13.302353,-112.869034,-25.583257,-8.690617
1772268123881,-1.638822,47.668715,102.941972,-10.151691
1772268123885,-5.472370,152.362210,187.645081,-4.213225
1772268123889,-18.065220,137.966888,175.245565,-6.882295
1772268123893,-30.274291,178.591833,221.272283,-18.472052
1772268123897,-29.786131,212.728882,265.227696,-33.106184
1772268123901,-21.360144,51.072945,117.585054,-46.725142
1772268123905,-30.889525,-185.813005,-123.537905,-57.729661
1772268123909,-57.604284,-146.929780,-112.391902,-66.165215
1772268123913,-73.323110,139.631699,177.444723,-51.633393
1772268123916,-60.173118,331.176900,408.198331,-21.688393
1772268123920,-32.185777,272.445772,333.030567,-25.717491
1772268123877,-13.302353,-112.869034,-25.583257,-8.690617
1772268123881,-1.638822,47.668715,102.941972,-10.151691
1772268123885,-5.472370,152.362210,187.645081,-4.213225
1772268123889,-18.065220,137.966888,175.245565,-6.882295
1772268123893,-30.274291,178.591833,221.272283,-18.472052
1772268123897,-29.786131,212.728882,265.227696,-33.106184
1772268123901,-21.360144,51.072945,117.585054,-46.725142
1772268123905,-30.889525,-185.813005,-123.537905,-57.729661
1772268123909,-57.604284,-146.929780,-112.391902,-66.165215
