timestamp,TP9_uV,AF7_uV,AF8_uV,TP10_uV
1772268250554,-15.390497,112.629484,123.337038,-22.216523
1772268250558,-19.592496,20.960129,16.951602,-24.489629
1772268250562,-19.341302,-124.149155,-144.004668,-18.386346
1772268250519,18.030257,24.785766,16.015599,1.187440
1772268250523,20.816421,81.698585,69.332637,-0.190521
1772268250527,20.334378,35.747300,36.027380,-0.881435
1772268250530,18.656993,16.946918,15.488760,0.881575
1772268250534,16.100688,71.170735,53.822111,1.723303
1772268250538,11.892834,67.434575,42.813890,0.411448
1772268250542,6.495376,-94.957372,-99.118856,-2.235628
1772268250546,-0.413290,-174.305116,-151.486644,-7.726039
1772268250550,-8.369470,-19.310891,3.774849,-15.265747
1772268250554,-15.390497,112.629484,123.337038,-22.216523
1772268250558,-19.592496,20.960129,16.951602,-24.489629
1772268250562,-19.341302,-124.149155,-144.004668,-18.386346
1772268250519,18.030257,24.785766,16.015599,1.187440
1772268250523,20.816421,81.698585,69.332637,-0.190521
1772268250527,20.334378,35.747300,36.027380,-0.881435
1772268250530,18.656993,16.946918,15.488760,0.881575
1772268250534,16.100688,71.170735,53.822111,1.723303
1772268250538,11.892834,67.434575,42.813890,0.411448
1772268250542,6.495376,-94.957372,-99.118856,-2.235628
1772268250546,-0.413290,-174.305116,-151.486644,-7.726039
1772268250550,-8.369470,-19.310891,3.774849,-15.265747
1772268250554,-15.390497,112.629484,123.337038,-22.216523
1772268250558,-19.592496,20.960129,16.951602,-24.489629
1772268250562,-19.341302,-124.149155,-144.004668,-18.386346
1772268250706,3.188983,-61.173830,-61.294893,-11.860624
1772268250710,6.667442,-26.955152,-45.850195,-7.772219
1772268250714,4.229889,62.092541,19.873141,-4.741226
1772268250718,-4.052841,13.444887,-23.112876,-5.541944
1772268250722,-8.496597,-105.373893,-122.602930,-7.213248
1772268250726,-7.214212,-114.884902,-124.437776,-7.690525
1772268250730,-7.338135,-121.215787,-127.472181,-6.564113
1772268250734,-9.534460,-268.736108,-257.722568,-0.962049
1772268250737,-7.418111,-378.557099,-353.879603,7.552720
1772268250741,1.371140,-222.705130,-208.509412,14.696094
1772268250745,8.874671,81.716974,79.795126,16.394550
1772268250749,6.905376,210.774944,188.316285,11.820578
1772268250706,3.188983,-61.173830,-61.294893,-11.860624
1772268250710,6.667442,-26.955152,-45.850195,-7.772219
1772268250714,4.229889,62.092541,19.873141,-4.741226
1772268250718,-4.052841,13.444887,-23.112876,-5.541944
1772268250722,-8.496597,-105.373893,-122.602930,-7.213248
1772268250726,-7.214212,-114.884902,-124.437776,-7.690525
1772268250730,-7.338135,-121.215787,-127.472181,-6.564113
1772268250734,-9.534460,-268.736108,-257.722568,-0.962049
1772268250737,-7.418111,-378.557099,-353.879603,7.552720
1772268250741,1.371140,-222.705130,-208.509412,14.696094
1772268250745,8.874671,81.716974,79.795126,16.394550
1772268250749,6.905376,210.774944,188.316285,11.820578
1772268250706,3.188983,-61.173830,-61.294893,-11.860624
1772268250710,6.667442,-26.955152,-45.850195,-7.772219
1772268250714,4.229889,62.092541,19.873141,-4.741226
