timestamp,TP9_uV,AF7_uV,AF8_uV,TP10_uV
1772267903013,-25.663343,-243.572490,-228.840843,-0.190841
1772267903017,-4.899618,-129.437398,-128.633645,-5.897505
1772267903021,33.889994,-28.902707,-63.599679,-30.142861
1772267903025,37.345865,17.690733,-33.852777,-41.580631
1772267902982,-14.124449,-6.603383,-65.867860,-33.009542
1772267902985,-10.554416,33.914852,-33.091320,-30.674763
1772267902989,-10.863250,-5.446057,-65.344666,-25.385674
1772267902993,-8.440422,31.200656,-28.050153,-17.852927
1772267902997,-1.935329,93.101086,30.993504,-15.388322
1772267903001,8.580535,54.781064,0.189968,-20.959626
1772267903005,9.049753,-113.855126,-142.404218,-23.677811
1772267903009,-12.541661,-274.804064,-271.796771,-12.932843
1772267903013,-25.663343,-243.572490,-228.840843,-0.190841
1772267903017,-4.899618,-129.437398,-128.633645,-5.897505
1772267903021,33.889994,-28.902707,-63.599679,-30.142861
1772267903025,37.345865,17.690733,-33.852777,-41.580631
1772267903028,-21.935619,13.639042,-5.472231,-9.376202
1772267903032,-18.856240,88.784864,75.368234,1.273536
1772267903036,6.473030,235.946186,203.917780,-4.304171
1772267903040,19.756941,316.324989,273.126449,-12.375177
1772267903044,9.765347,262.158496,238.404401,-6.595862
1772267903048,-10.290217,148.906742,157.443560,9.185922
1772267903052,-9.049696,91.103502,114.796632,17.056778
1772267903056,10.011439,97.025921,115.701933,9.976713
1772267903060,20.276782,50.857677,73.618908,-0.242734
1772267903064,13.634755,12.349804,45.138488,-3.793570
1772267903068,-4.080354,110.723644,130.832444,-1.497941
1772267903071,-8.193810,240.804669,241.574747,1.186469
1772267903075,2.116066,265.831253,263.338403,0.432049
1772267903079,9.829115,271.794461,262.791770,-2.149733
1772267903083,17.549893,316.123684,290.478332,-4.596871
1772267903087,19.082736,224.584953,206.001771,-7.774654
1772267903091,12.406923,23.690736,38.101985,-9.995180
1772267903095,-2.437476,-64.875369,-26.188151,-5.984258
1772267903099,-22.289442,-8.126030,28.456001,-0.385500
1772267903103,-19.244715,142.509260,148.417146,-6.166327
1772267903107,4.013163,216.069772,191.005244,-25.146096
1772267903110,9.652059,67.906283,51.557226,-43.424973
1772267903114,-25.090576,-147.720375,-120.651172,-39.219613
1772267903118,-72.752492,-199.193640,-143.645796,-14.644010
1772267903122,-34.366084,-38.795312,-21.453040,-21.719366
1772267903126,-15.261458,-25.593638,-23.868809,-31.542136
1772267903130,-16.711117,-15.614485,-20.069337,-29.263367
1772267903134,-26.282787,-103.189962,-83.769128,-13.866312
1772267903138,-31.758276,-173.270379,-133.778867,-3.915534
1772267903142,-18.960305,-110.735673,-80.435975,-9.786168
1772267903146,-0.644760,-79.576393,-55.419770,-18.140348
1772267903150,-3.815978,-216.849284,-170.505423,-15.235077
1772267903153,-17.581220,-323.322085,-255.794468,-2.202373
1772267903157,-26.032849,-265.239266,-202.498263,10.999391
1772267903161,-20.799979,-171.044451,-122.696311,13.133719
1772267903165,-8.542167,-236.604317,-174.995687,9.473102
1772267903169,-7.422551,-414.441102,-319.658046,10.229505
1772267903173,-12.280459,-348.080066,-267.697499,11.668223
1772267903177,-14.494332,-69.872061,-47.103773,12.725241
1772267903181,-10.227612,67.195822,58.834365,17.395256
1772267903185,-6.012916,82.394866,73.919317,25.068581
1772267903189,-8.858458,104.558851,100.400756,29.076658
1772267903192,-0.829291,107.871661,107.416791,22.543658
1772267903196,11.901076,57.094879,61.888590,12.182033
1772267903200,3.797094,4.254497,20.038777,11.847511
1772267903204,-22.614989,52.345553,78.605667,25.503053
1772267903208,-36.607391,122.739833,155.359043,39.336773
1772267903212,-5.905312,109.473663,138.318181,31.799432
1772267903122,-34.366084,-38.795312,-21.453040,-21.719366
1772267903126,-15.261458,-25.593638,-23.868809,-31.542136
1772267903130,-16.711117,-15.614485,-20.069337,-29.263367
1772267903134,-26.282787,-103.189962,-83.769128,-13.866312
1772267903138,-31.758276,-173.270379,-133.778867,-3.915534
1772267903142,-18.960305,-110.735673,-80.435975,-9.786168
1772267903146,-0.644760,-79.576393,-55.419770,-18.140348
1772267903150,-3.815978,-216.849284,-170.505423,-15.235077
1772267903153,-17.581220,-323.322085,-255.794468,-2.202373
1772267903157,-26.032849,-265.239266,-202.498263,10.999391
1772267903161,-20.799979,-171.044451,-122.696311,13.133719
1772267903165,-8.542167,-236.604317,-174.995687,9.473102
1772267903169,-7.422551,-414.441102,-319.658046,10.229505
1772267903173,-12.280459,-348.080066,-267.697499,11.668223
1772267903177,-14.494332,-69.872061,-47.103773,12.725241
1772267903181,-10.227612,67.195822,58.834365,17.395256
1772267903185,-6.012916,82.394866,73.919317,25.068581
1772267903189,-8.858458,104.558851,100.400756,29.076658
1772267903192,-0.829291,107.871661,107.416791,22.543658
1772267903196,11.901076,57.094879,61.888590,12.182033
1772267903200,3.797094,4.254497,20.038777,11.847511
1772267903204,-22.614989,52.345553,78.605667,25.503053
1772267903208,-36.607391,122.739833,155.359043,39.336773
1772267903212,-5.905312,109.473663,138.318181,31.799432
1772267903263,7.445208,113.459059,115.216524,17.089942
1772267903267,11.658475,213.485956,199.795992,20.332614
1772267903271,14.279875,165.493703,162.385928,22.260454
1772267903275,12.990006,144.426018,145.200921,23.190528
1772267903278,13.004074,259.082965,235.288896,19.878799
1772267903282,25.420220,356.518938,310.790026,9.870296
1772267903286,31.076820,211.268951,191.802197,5.674367
1772267903290,13.095077,-48.001175,-12.113794,17.467202
1772267903294,-3.875315,-19.998119,23.188771,32.590332
1772267903298,10.423235,229.044905,226.732597,33.788230
1772267903302,56.607812,289.585569,260.142600,16.593920
1772267903306,78.489768,102.352379,93.508710,3.955295
1772267903263,7.445208,113.459059,115.216524,17.089942
1772267903267,11.658475,213.485956,199.795992,20.332614
1772267903271,14.279875,165.493703,162.385928,22.260454
1772267903275,12.990006,144.426018,145.200921,23.190528
1772267903278,13.004074,259.082965,235.288896,19.878799
1772267903282,25.420220,356.518938,310.790026,9.870296
1772267903286,31.076820,211.268951,191.802197,5.674367
1772267903290,13.095077,-48.001175,-12.113794,17.467202
1772267903294,-3.875315,-19.998119,23.188771,32.590332
1772267903298,10.423235,229.044905,226.732597,33.788230
1772267903302,56.607812,289.585569,260.142600,16.593920
1772267903306,78.489768,102.352379,93.508710,3.955295
1772267903263,7.445208,113.459059,115.216524,17.089942
1772267903267,11.658475,213.485956,199.795992,20.332614
1772267903271,14.279875,165.493703,162.385928,22.260454
1772267903275,12.990006,144.426018,145.200921,23.190528
1772267903278,13.004074,259.082965,235.288896,19.878799
1772267903282,25.420220,356.518938,310.790026,9.870296
1772267903286,31.076820,211.268951,191.802197,5.674367
1772267903290,13.095077,-48.001175,-12.113794,17.467202
1772267903294,-3.875315,-19.998119,23.188771,32.590332
1772267903298,10.423235,229.044905,226.732597,33.788230
1772267903302,56.607812,289.585569,260.142600,16.593920
1772267903306,78.489768,102.352379,93.508710,3.955295
1772267903263,7.445208,113.459059,115.216524,17.089942
1772267903267,11.658475,213.485956,199.795992,20.332614
1772267903271,14.279875,165.493703,162.385928,22.260454
1772267903275,12.990006,144.426018,145.200921,23.190528
1772267903278,13.004074,259.082965,235.288896,19.878799
1772267903282,25.420220,356.518938,310.790026,9.870296
1772267903286,31.076820,211.268951,191.802197,5.674367
1772267903290,13.095077,-48.001175,-12.113794,17.467202
1772267903294,-3.875315,-19.998119,23.188771,32.590332
1772267903298,10.423235,229.044905,226.732597,33.788230
1772267903302,56.607812,289.585569,260.142600,16.593920
1772267903306,78.489768,102.352379,93.508710,3.955295
1772267903310,43.542551,166.728039,164.039659,27.281672
1772267903314,37.075486,206.143568,193.833605,29.957240
1772267903317,30.636315,109.960232,109.976254,30.178062
1772267903321,29.142481,111.446595,106.673312,27.916552
1772267903325,26.908221,223.859750,203.560946,28.238025
1772267903329,21.960290,242.752615,226.079144,30.740974
1772267903333,32.179314,142.520825,142.593872,24.423979
1772267903337,44.231831,33.118712,41.744697,6.866353
1772267903341,32.796822,-22.363891,-9.551219,-6.866897
1772267903345,2.575538,-56.339705,-25.211116,-0.453679
1772267903349,-16.027807,-17.596552,20.810614,16.028491
1772267903353,11.390898,195.151130,190.595370,11.625060
1772267903310,43.542551,166.728039,164.039659,27.281672
1772267903314,37.075486,206.143568,193.833605,29.957240
1772267903317,30.636315,109.960232,109.976254,30.178062
1772267903321,29.142481,111.446595,106.673312,27.916552
1772267903325,26.908221,223.859750,203.560946,28.238025
1772267903329,21.960290,242.752615,226.079144,30.740974
1772267903333,32.179314,142.520825,142.593872,24.423979
1772267903337,44.231831,33.118712,41.744697,6.866353
1772267903341,32.796822,-22.363891,-9.551219,-6.866897
1772267903345,2.575538,-56.339705,-25.211116,-0.453679
1772267903349,-16.027807,-17.596552,20.810614,16.028491
1772267903353,11.390898,195.151130,190.595370,11.625060
1772267903403,2.357020,283.298128,259.986975,8.311835
1772267903407,20.931376,317.523765,273.833596,-6.021248
1772267903411,23.907443,291.164591,235.521745,-14.775865
1772267903415,10.616197,256.750997,199.456217,-10.461139
1772267903419,-3.954729,191.266958,142.392445,-0.934891
1772267903423,1.934229,141.933037,92.137200,0.307199
1772267903427,15.599555,83.230201,25.060037,-7.751841
1772267903431,13.702236,-40.366026,-92.186698,-15.007855
1772267903435,-2.702795,-178.310176,-205.785341,-15.301265
1772267903439,-20.185713,-213.158527,-229.057679,-14.621112
1772267903442,-19.221132,-37.176111,-83.148999,-19.026406
1772267903446,-9.055124,164.297999,84.252643,-19.684149
1772267903450,-11.535381,189.237432,108.603228,-16.016875
1772267903454,-21.445384,176.621967,101.423171,-17.942856
1772267903458,-27.134953,188.133138,110.893474,-23.600229
1772267903462,-23.386271,136.539544,71.007663,-29.128166
1772267903466,-22.694436,51.525001,14.140736,-29.540705
1772267903470,-28.501395,9.717065,-7.225197,-23.628868
1772267903474,-20.006672,33.391637,10.852620,-22.931527
